name_id;Finishing;ShortPassing;LongPassing;BallControl;Dribbling;Acceleration;SprintSpeed;Agility;Balance;ShotPower;Jumping;Stamina;Aggression;Interceptions;Vision;GKHandling;GKKicking;GKReflexes
13214;47;55;50;62;65;85;82;76;78;56;56;58;43;26;57;13;7;8
13215;28;54;39;56;58;69;66;58;68;27;59;65;55;59;39;14;12;12
13216;61;46;45;48;49;77;81;60;54;67;63;76;63;13;47;11;14;11
13217;15;26;37;19;14;33;29;43;48;23;54;27;33;18;44;58;56;65
13218;26;55;43;60;58;77;78;72;65;51;73;76;56;57;42;16;14;11
13219;32;52;47;51;45;62;63;58;64;23;68;71;63;56;36;5;8;14
13220;40;65;63;65;67;68;73;71;60;52;66;65;44;45;62;12;8;5
13221;53;67;58;61;65;73;76;56;72;53;43;73;41;47;61;15;9;11
13222;29;59;42;59;62;66;65;62;69;35;70;64;50;60;39;7;7;14
13223;57;61;58;61;60;72;68;79;77;53;64;80;40;50;52;7;6;14
13224;59;45;51;70;65;57;61;53;72;63;58;67;25;22;75;18;10;13
13225;50;64;61;62;57;66;63;43;51;61;57;73;65;58;54;11;11;13
13226;23;65;62;60;47;71;70;70;66;51;65;43;58;63;55;6;8;8
13227;29;52;44;45;41;53;51;55;62;57;72;50;68;54;42;13;7;8
13228;56;56;50;60;66;75;72;70;63;58;63;68;68;52;59;12;13;16
13229;9;37;28;25;10;36;41;37;38;29;57;30;25;10;37;61;64;61
13230;58;60;62;63;64;69;71;77;70;56;76;68;60;52;48;6;7;6
13231;36;55;45;48;36;56;59;48;38;56;63;65;48;58;26;10;14;13
13232;37;54;53;51;42;61;56;63;51;51;71;83;73;56;44;7;10;11
13233;57;56;46;69;70;80;89;72;85;63;58;80;42;40;41;12;7;14
13234;48;58;52;62;63;58;67;66;64;43;58;76;69;63;65;15;15;13
13235;10;35;33;30;15;31;42;57;60;35;63;37;38;23;28;59;59;66
13236;18;57;30;49;36;60;57;71;64;33;73;67;46;56;32;13;12;7
13237;48;65;60;69;64;74;78;70;68;59;65;62;54;50;61;10;14;8
13238;62;60;56;66;65;68;52;67;78;66;53;50;41;23;59;7;9;6
13239;37;60;58;59;38;64;67;63;53;35;60;58;60;62;54;12;10;9
13240;33;58;52;59;61;78;76;56;66;61;53;66;55;59;50;12;11;5
13241;39;62;58;60;56;79;62;64;82;50;76;71;76;54;58;14;13;10
13242;55;57;46;58;54;78;82;71;61;68;70;68;55;55;51;10;8;10
13243;57;60;55;67;68;67;65;63;60;57;44;55;28;22;59;9;7;12
13244;49;70;74;62;67;69;73;69;70;59;53;66;47;30;59;7;8;8
13245;66;57;48;64;62;70;71;68;72;54;71;64;49;43;50;9;13;13
13246;47;55;48;60;64;82;78;83;85;54;77;73;45;61;41;16;16;7
13247;17;36;35;22;14;50;37;40;44;21;57;36;31;26;20;58;54;65
13248;51;56;53;58;57;71;74;72;69;63;66;75;60;57;49;8;8;14
13249;27;55;38;46;42;55;55;61;61;42;54;50;52;62;35;10;8;14
13250;66;50;48;59;60;78;76;76;77;54;68;57;40;12;54;12;10;5
13251;39;71;61;59;48;66;43;57;70;61;52;72;61;62;37;7;8;9
13252;60;65;58;62;64;67;70;69;68;64;62;79;48;48;48;8;16;13
13253;57;57;52;62;63;77;79;58;51;61;63;71;59;24;54;12;16;13
13254;61;61;59;62;57;58;65;60;56;63;59;52;42;14;57;15;7;9
13255;31;69;62;65;54;55;64;56;58;55;63;68;60;57;61;15;11;9
13256;68;63;42;57;65;69;69;69;77;69;51;57;36;14;40;5;11;13
13257;27;72;68;60;49;65;63;54;56;55;72;69;61;58;42;6;14;6
13258;25;42;36;44;43;72;75;64;49;35;65;70;66;64;30;10;7;6
13259;55;60;58;60;60;80;82;71;85;60;73;68;28;24;58;8;10;9
13260;63;54;34;59;57;69;72;59;56;62;62;59;51;21;51;13;7;6
13261;62;63;58;67;63;78;76;70;74;63;64;77;50;57;54;6;13;5
13262;59;60;56;61;63;66;63;65;69;56;64;51;50;29;60;15;11;14
13263;36;58;56;56;44;42;41;35;67;40;72;76;62;60;42;15;13;14
13264;48;62;65;60;58;68;60;63;66;58;62;73;60;61;62;8;10;16
13265;7;19;25;18;10;20;23;18;19;21;27;26;32;6;32;59;64;66
13266;32;66;62;63;57;69;53;61;56;60;59;78;64;60;58;12;9;12
13267;59;64;61;63;62;49;48;55;58;62;57;72;58;56;66;15;9;8
13268;29;64;54;66;57;69;67;69;66;46;58;67;61;59;41;7;14;8
13269;55;63;55;65;68;74;73;68;65;64;48;52;46;22;56;12;10;11
13270;57;64;55;62;64;75;76;81;86;65;46;55;36;25;46;7;10;7
13271;32;65;64;60;56;70;68;55;66;59;63;72;70;64;63;10;7;6
13272;56;61;44;60;64;75;68;77;79;52;70;71;36;20;53;6;7;12
13273;57;68;65;64;60;68;74;65;71;44;59;58;52;35;58;11;12;9
13274;36;55;45;60;58;74;71;63;74;49;67;71;57;59;47;13;9;8
13275;39;57;53;58;49;69;70;60;51;50;79;72;61;56;33;7;13;11
13276;48;61;55;65;65;78;77;74;66;58;57;72;29;27;58;10;13;9
13277;12;21;20;22;11;51;48;56;58;21;59;30;39;15;49;58;58;66
13278;38;53;49;54;61;91;92;70;61;47;70;73;53;56;32;12;14;9
13279;14;40;38;17;15;32;58;62;57;16;57;28;35;19;57;59;63;60
13280;57;55;49;63;61;80;87;69;64;58;70;72;49;41;38;15;13;10
13281;17;56;58;46;38;61;66;40;43;33;53;67;51;60;43;9;13;14
13282;57;62;59;62;60;71;71;85;76;49;63;64;64;58;54;15;15;9
13283;48;62;59;61;60;69;76;66;69;55;81;72;68;62;52;8;14;9
13284;54;63;55;66;70;70;72;73;65;61;55;65;35;15;65;9;9;12
13285;9;22;16;12;10;32;36;31;28;16;45;27;22;10;24;55;53;61
13286;53;65;62;60;61;60;66;74;72;58;64;77;65;57;60;6;6;14
13287;63;59;43;61;70;72;70;64;62;68;57;60;39;29;55;13;9;12
13288;53;57;54;57;59;57;63;75;64;42;71;68;63;58;60;11;6;14
13289;61;51;49;56;59;80;84;77;70;62;58;89;55;39;54;11;16;11
13290;27;55;45;58;61;73;75;63;75;32;64;54;68;68;40;9;13;10
13291;51;63;45;62;64;78;69;66;66;56;44;65;31;38;53;13;6;11
13292;54;56;45;60;70;85;81;77;86;66;57;59;45;25;53;11;7;12
13293;56;59;60;59;58;53;49;65;60;55;59;65;75;62;58;12;8;15
13294;42;65;62;62;56;56;58;65;71;53;48;70;52;57;61;13;14;7
13295;45;60;45;63;71;81;77;83;89;50;51;55;44;33;49;11;9;7
13296;58;61;49;54;61;79;81;68;53;67;65;61;68;37;62;15;10;9
13297;64;49;34;49;55;53;66;62;87;60;75;69;62;26;50;14;9;10
13298;51;68;67;62;63;69;66;72;66;57;64;75;61;49;56;16;11;12
13299;58;56;57;68;66;61;69;68;69;57;63;61;37;28;57;6;12;6
13300;37;65;63;66;63;61;58;56;64;53;63;63;63;61;58;7;9;12
13301;56;70;59;62;63;74;78;66;81;67;77;58;58;55;66;13;13;16
13302;51;58;57;67;65;79;71;93;77;52;57;56;41;36;61;13;12;8
13303;65;56;42;62;64;69;69;55;65;60;60;60;38;12;49;8;5;14
13304;19;35;30;35;27;39;32;34;47;38;74;81;74;53;35;9;13;11
13305;54;63;62;62;60;69;72;76;61;59;64;66;44;41;62;6;7;10
13306;18;49;32;27;33;70;61;49;66;30;70;71;66;65;31;14;8;7
13307;27;55;54;43;63;33;33;30;65;26;33;58;76;57;35;11;13;12
13308;20;48;39;47;34;48;51;43;42;49;68;62;60;60;30;7;5;8
13309;65;58;52;60;52;51;49;59;65;60;79;69;46;36;51;9;7;12
13310;65;60;59;60;62;80;75;66;59;55;57;62;42;21;60;16;14;14
13311;21;50;48;37;40;51;60;48;50;43;71;66;68;58;34;11;9;6
13312;54;64;56;70;68;79;73;83;87;53;73;61;38;31;53;6;12;7
13313;22;31;46;33;19;53;56;67;75;66;84;74;71;62;35;6;14;14
13314;29;45;30;42;40;61;53;60;50;46;70;65;58;61;45;7;14;9
13315;71;52;39;58;54;51;53;53;48;62;62;54;52;25;50;10;15;7
13316;53;61;55;57;57;71;70;76;58;55;81;87;75;52;56;15;8;10
13317;43;55;60;59;59;72;74;76;76;65;92;76;50;53;42;9;11;14
13318;37;46;37;51;50;56;60;53;51;32;57;68;62;60;40;14;12;6
13319;49;61;50;68;69;74;77;69;66;60;47;61;34;25;49;15;10;13
13320;65;53;39;59;60;70;68;53;65;60;61;58;50;11;45;11;14;15
13321;22;48;34;41;20;28;26;28;35;51;38;30;70;54;26;6;14;8
13322;66;58;42;64;63;82;81;68;70;56;62;57;47;17;58;10;14;13
13323;14;30;30;19;12;38;50;49;35;33;66;31;19;17;19;57;62;63
13324;26;54;46;52;49;50;46;45;42;34;74;34;55;58;36;14;14;9
13325;38;53;51;57;51;47;56;58;58;33;68;63;73;60;31;8;15;15
13326;64;60;46;59;58;53;54;45;50;66;43;58;42;40;63;16;8;8
13327;53;65;57;61;51;55;63;55;66;65;60;66;66;58;59;8;9;6
13328;39;51;49;56;56;80;85;81;82;47;81;81;68;54;48;9;11;10
13329;26;54;48;44;34;54;44;55;60;40;74;62;66;62;36;14;11;12
13330;54;62;52;61;64;79;78;78;64;70;80;75;49;54;49;6;11;11
13331;53;64;61;63;61;74;71;85;63;53;70;72;44;37;63;13;15;6
13332;52;67;60;56;55;79;77;75;81;45;63;68;59;51;56;11;12;15
13333;52;66;62;68;65;66;61;63;69;62;69;61;52;44;64;9;8;7
13334;39;64;62;60;57;62;65;65;64;58;78;73;67;63;56;9;14;11
13335;57;63;61;61;62;60;64;64;52;64;63;83;71;57;57;15;14;8
13336;23;64;58;60;54;69;65;52;59;44;66;55;55;62;31;5;14;9
13337;16;64;60;58;59;65;66;62;67;35;72;77;57;56;49;10;10;14
13338;48;63;65;63;59;66;63;68;64;66;78;83;70;55;63;16;15;8
13339;70;60;55;64;65;69;68;67;64;56;61;55;39;15;52;5;7;13
13340;9;22;17;19;13;32;28;44;42;24;38;25;21;13;34;61;58;65
13341;24;47;28;40;46;69;66;73;70;22;67;72;53;67;34;7;10;14
13342;23;52;49;39;37;57;62;42;42;60;64;63;58;63;27;13;11;8
13343;44;58;50;57;47;66;67;54;67;27;62;68;47;64;44;8;14;14
13344;65;56;38;59;57;66;62;72;63;63;70;52;42;17;53;8;11;6
13345;5;31;24;24;15;32;40;31;32;11;58;32;13;12;22;60;50;63
13346;14;35;32;18;19;45;55;30;53;23;61;35;41;10;59;59;52;66
13347;25;47;39;41;35;46;54;43;58;47;63;59;69;59;32;12;9;10
13348;35;61;63;60;52;58;63;58;54;56;62;64;62;57;61;12;7;12
13349;63;44;33;64;55;55;70;58;67;58;38;67;67;24;51;12;14;14
13350;34;62;53;58;57;65;63;55;62;65;72;74;61;59;58;10;15;13
13351;11;35;15;20;17;52;45;35;61;28;72;41;15;17;36;61;59;61
13352;60;60;53;65;55;82;72;75;91;52;71;58;38;14;62;13;9;10
13353;58;49;33;60;67;83;82;69;77;64;73;50;43;21;47;6;10;6
13354;48;61;57;59;53;48;49;61;56;56;76;76;62;64;57;6;16;13
13355;26;54;26;58;54;84;86;77;79;29;79;75;46;53;36;11;9;9
13356;54;62;45;64;55;75;73;70;68;79;58;60;54;52;54;8;9;10
13357;28;65;53;56;64;84;83;65;63;26;53;63;67;50;66;11;7;9
13358;52;62;58;63;67;74;66;78;75;57;65;49;43;31;58;11;12;15
13359;47;62;58;63;58;66;68;74;73;56;87;74;64;60;58;6;12;7
13360;17;24;22;19;13;59;61;56;66;22;65;42;22;11;35;59;60;64
13361;58;67;68;65;63;63;64;64;61;59;50;47;44;44;57;10;13;9
13362;32;60;58;61;44;69;68;65;65;61;73;79;57;50;52;6;15;13
13363;44;62;62;61;57;67;61;67;72;54;77;81;62;57;47;13;10;14
13364;50;64;61;64;62;70;71;64;71;59;60;82;70;55;59;11;12;7
13365;62;56;50;62;68;80;77;81;81;63;69;61;40;21;51;12;9;14
13366;37;52;47;56;51;74;73;80;71;45;89;77;56;57;45;15;13;15
13367;30;57;56;52;50;68;67;62;69;49;71;79;57;68;59;14;8;7
13368;50;65;62;64;60;66;66;69;70;57;69;59;64;60;64;13;13;8
13369;54;61;59;64;63;75;73;80;79;26;66;86;55;56;59;11;8;13
13370;36;53;37;68;59;62;58;62;64;34;59;59;58;65;44;13;15;9
13371;25;49;39;52;41;58;64;43;55;44;72;61;51;63;39;8;11;5
13372;68;54;39;55;52;77;68;64;65;58;64;73;47;29;54;16;15;12
13373;71;43;23;43;45;33;34;40;51;72;37;42;47;35;37;12;14;11
13374;33;56;51;60;55;72;77;65;70;48;71;69;45;58;45;8;6;8
13375;42;62;57;50;57;51;52;60;60;48;63;67;78;59;62;6;9;13
13376;58;58;56;61;65;80;76;91;74;64;62;66;65;56;40;11;15;8
13377;61;52;28;59;56;68;68;66;61;62;74;68;56;24;41;6;7;9
13378;64;64;61;63;63;60;84;69;86;60;67;44;46;28;54;7;6;7
13379;53;65;63;64;62;68;68;64;84;62;60;71;80;58;59;7;13;8
13380;47;56;54;58;66;67;68;58;73;46;60;73;59;51;58;14;6;10
13381;60;53;40;67;69;75;71;63;58;61;44;55;34;20;51;7;6;13
13382;28;32;39;47;49;51;59;59;48;23;71;69;60;59;37;8;12;13
13383;31;53;43;55;59;78;76;62;81;23;63;61;54;59;44;9;15;10
13384;64;58;32;62;58;61;59;59;58;59;69;58;26;19;48;10;5;8
13385;50;63;59;63;62;73;62;79;70;60;55;35;42;38;70;11;12;8
13386;29;64;53;57;47;58;53;48;55;45;71;66;55;64;42;7;5;10
13387;28;60;50;40;63;63;65;56;69;33;56;64;57;60;40;10;5;7
13388;49;66;64;64;61;53;54;53;68;58;57;51;62;58;59;9;13;14
13389;53;59;55;60;62;75;76;78;78;55;55;72;41;41;58;14;8;6
13390;32;58;45;50;24;54;51;52;59;35;75;74;52;58;25;13;7;7
13391;62;49;44;59;56;67;74;72;72;58;83;64;55;39;62;12;14;12
13392;59;50;44;60;66;93;94;71;69;51;67;63;29;19;53;16;8;16
13393;39;66;52;63;67;84;81;83;84;52;87;71;46;36;59;14;7;9
13394;54;62;59;66;64;72;75;76;76;57;40;82;65;56;57;9;7;14
13395;56;63;59;63;61;71;66;76;78;58;60;89;65;49;62;9;14;12
13396;28;49;58;54;50;57;71;47;53;58;73;64;69;55;48;7;12;6
13397;60;62;61;65;65;68;68;68;68;63;60;67;55;40;61;7;9;8
13398;8;30;25;25;10;38;41;33;42;22;51;21;19;18;35;56;60;61
13399;42;65;59;58;51;39;53;70;68;64;68;79;66;64;62;16;11;13
13400;62;51;41;62;59;76;77;71;61;60;75;73;47;16;43;10;12;11
13401;51;65;55;64;64;64;59;79;82;69;69;52;51;38;63;13;9;8
13402;73;54;33;59;57;52;46;55;70;58;69;44;32;12;40;14;5;12
13403;36;59;63;60;61;68;65;60;70;57;58;64;61;59;44;8;6;11
13404;66;60;55;67;70;72;68;65;62;68;48;46;31;24;49;7;14;11
13405;30;63;68;54;43;68;69;61;62;33;63;58;55;65;53;9;7;14
13406;36;64;59;66;58;63;63;59;61;56;49;72;62;58;59;10;8;14
13407;68;47;35;63;56;71;73;73;73;64;84;34;27;19;45;5;7;14
13408;40;69;62;68;66;61;59;52;69;56;63;63;62;52;51;10;10;6
13409;25;61;43;59;57;73;70;60;72;50;70;65;59;59;32;5;5;7
13410;59;56;38;65;63;68;66;64;73;64;60;40;39;22;54;13;13;11
13411;43;62;54;70;58;64;64;70;76;45;76;58;57;64;45;13;6;6
13412;47;63;49;61;55;76;78;67;68;62;55;82;64;57;51;8;7;15
13413;38;67;65;64;61;60;67;73;75;65;68;65;47;55;53;7;14;13
13414;43;60;53;63;66;77;75;77;81;54;57;63;38;23;58;10;13;13
13415;31;42;50;52;64;79;79;49;73;33;61;68;57;55;49;11;13;10
13416;52;65;61;64;66;69;66;62;67;67;68;70;65;53;61;8;11;8
13417;54;66;64;62;62;70;66;65;85;58;67;54;64;58;62;12;10;11
13418;46;73;69;73;68;43;46;68;65;58;53;55;38;40;58;4;3;5
13419;20;34;35;25;15;31;33;39;41;21;48;32;31;24;19;62;67;65
13420;39;67;61;60;64;69;67;66;64;44;70;65;45;62;54;11;8;11
13421;37;66;62;64;60;74;72;70;70;69;68;63;67;57;55;9;7;10
13422;64;59;48;62;61;89;85;70;67;58;68;62;50;12;51;13;13;10
13423;27;49;42;60;55;82;84;66;72;34;64;76;51;58;42;13;8;13
13424;23;63;50;65;71;78;73;79;78;38;75;64;62;53;57;9;12;8
13425;31;46;39;42;39;54;52;37;46;49;67;55;59;60;30;6;11;11
13426;39;62;63;61;58;60;58;60;64;57;65;62;58;53;69;9;15;9
13427;25;61;61;58;61;76;69;82;70;24;92;72;55;50;46;7;11;8
13428;52;60;55;58;60;72;85;63;66;65;64;70;66;49;47;12;6;6
13429;34;69;63;62;58;69;63;80;77;44;73;74;60;62;64;12;6;9
13430;8;22;15;14;10;33;32;36;49;15;63;38;16;14;45;60;61;61
13431;61;62;54;58;59;70;77;67;77;63;59;56;33;32;62;14;16;13
13432;44;69;64;69;65;74;66;74;75;53;56;63;49;52;57;6;8;11
13433;44;58;67;62;54;59;58;66;67;65;73;70;65;54;63;15;6;13
13434;53;56;43;57;63;82;75;83;81;57;71;72;34;37;56;16;13;16
13435;48;70;65;66;60;63;67;59;69;64;59;68;65;49;59;5;6;13
13436;11;23;29;18;11;48;42;35;52;22;57;33;31;13;11;57;55;66
13437;57;57;49;60;63;80;85;76;82;71;70;70;30;16;54;8;14;7
13438;60;64;55;61;66;75;77;75;72;54;62;71;58;42;53;12;15;9
13439;38;67;70;67;51;55;32;64;69;57;72;53;69;68;55;11;9;14
13440;29;57;51;43;32;62;52;59;60;52;76;47;65;57;35;5;11;11
13441;61;55;46;69;68;67;62;65;62;62;57;61;32;21;55;15;13;14
13442;42;59;58;56;50;62;61;63;68;52;65;68;65;62;52;12;10;11
13443;61;64;60;69;65;70;61;65;64;55;67;53;41;23;53;6;14;9
13444;55;59;55;63;66;72;72;69;67;47;34;68;38;32;53;8;13;13
13445;28;53;29;56;46;70;73;57;71;31;72;59;51;59;36;11;13;8
13446;28;48;42;61;54;63;63;71;78;27;70;72;65;62;38;11;8;8
13447;21;57;39;45;38;52;52;46;61;42;66;60;57;57;32;8;6;7
13448;61;45;29;59;57;91;88;72;69;60;77;68;58;14;40;7;10;9
13449;50;64;61;59;58;78;80;92;90;54;70;73;67;53;50;10;6;10
13450;54;64;59;63;62;66;66;75;79;66;72;75;54;43;65;14;10;6
13451;61;54;38;59;58;80;76;79;83;62;70;74;50;33;55;6;8;14
13452;37;65;69;67;65;72;70;70;66;64;68;72;44;49;63;8;9;10
13453;51;68;60;67;65;69;69;63;66;60;61;74;57;51;56;12;10;12
13454;45;66;64;65;57;58;55;46;58;67;65;60;67;53;62;6;13;8
13455;32;54;43;58;55;65;69;61;63;40;74;69;43;61;42;11;14;13
13456;54;63;63;68;71;55;69;55;68;65;56;49;42;29;62;11;13;7
13457;61;54;43;67;70;76;68;77;73;62;56;53;42;21;53;13;8;11
13458;24;43;38;35;35;68;68;67;54;54;68;56;67;61;35;8;11;7
13459;28;58;41;58;42;65;64;58;60;42;67;66;63;59;32;8;15;7
13460;54;63;61;65;66;69;71;75;77;58;56;68;54;46;63;9;13;15
13461;61;51;30;60;58;68;69;58;53;60;51;59;39;12;48;5;13;14
13462;35;52;42;45;45;53;49;52;66;44;72;68;51;55;45;10;6;15
13463;63;38;30;59;58;77;77;63;55;62;82;67;68;20;55;10;12;12
13464;60;59;43;62;64;76;73;78;78;62;59;61;41;60;49;9;6;12
13465;49;63;61;62;63;69;67;70;59;65;64;80;62;52;53;6;13;7
13466;45;68;68;63;56;60;55;58;65;61;54;72;50;54;58;14;12;7
13467;34;62;61;62;61;61;57;63;70;57;76;73;63;61;59;1;1;1
13468;48;62;61;60;58;65;63;55;54;71;71;87;73;62;57;14;7;5
13469;52;65;52;60;68;78;72;76;72;55;52;49;57;53;52;9;13;10
13470;23;42;55;46;38;49;51;43;32;45;30;67;73;61;44;7;12;15
13471;42;69;65;67;67;67;75;75;85;51;62;55;41;20;64;15;6;6
13472;9;44;41;27;12;55;56;33;27;28;56;41;27;11;51;59;60;65
13473;58;63;61;60;62;74;65;72;85;53;52;58;40;25;60;11;7;12
13474;54;57;49;60;58;81;81;94;82;52;71;75;56;23;50;9;6;8
13475;7;37;32;18;7;33;29;58;40;9;70;22;19;17;41;62;54;63
13476;18;30;16;19;19;48;49;63;46;19;53;33;16;18;15;59;62;64
13477;18;66;60;65;65;60;62;58;59;37;71;61;54;61;54;13;12;6
13478;34;39;47;32;40;65;66;64;70;34;80;64;78;60;41;11;6;15
13479;52;55;50;61;61;74;76;77;81;57;88;65;55;26;61;14;9;11
13480;51;71;69;61;64;64;71;64;76;67;59;46;43;55;62;7;11;13
13481;12;36;32;18;14;48;40;42;52;19;43;30;36;21;28;60;58;63
13482;52;60;54;60;59;52;49;67;74;43;62;83;62;63;54;12;6;16
13483;56;56;52;60;63;92;91;73;61;60;61;72;52;55;56;10;7;14
13484;56;64;60;64;60;73;72;71;75;69;60;71;53;53;62;7;16;9
13485;30;62;65;63;44;69;73;75;69;66;78;76;63;58;54;12;11;12
13486;47;62;59;62;65;71;67;70;76;48;34;62;35;58;61;7;14;6
13487;22;57;51;36;26;63;55;61;59;44;76;67;57;58;30;7;15;12
13488;36;57;57;57;54;73;76;70;65;60;59;73;79;57;44;7;7;13
13489;14;33;35;33;11;34;39;38;44;30;51;32;31;15;46;62;60;60
13490;37;58;54;62;62;67;61;58;59;46;57;64;59;56;36;8;12;12
13491;11;26;18;25;8;42;46;38;44;25;56;30;18;22;33;61;59;64
13492;31;40;34;46;61;71;67;69;64;35;67;71;54;60;37;8;15;8
13493;37;61;51;55;49;73;64;80;62;52;80;75;73;60;52;8;15;11
13494;23;50;26;43;36;54;60;52;43;30;70;59;73;58;44;9;15;11
13495;63;52;27;53;56;70;63;61;53;55;69;66;60;12;54;13;15;12
13496;62;54;31;63;59;70;68;72;78;62;76;74;55;24;53;8;10;11
13497;22;62;54;60;54;74;68;57;61;37;72;60;74;56;33;9;13;5
13498;65;37;26;62;64;72;77;67;67;63;66;70;40;16;44;6;5;13
13499;62;56;46;60;68;79;77;71;58;64;46;60;28;29;57;15;12;6
13500;43;62;57;70;60;51;30;31;64;47;69;38;59;68;51;15;12;13
13501;57;54;38;65;64;72;67;78;84;63;68;74;43;39;58;11;14;8
13502;57;58;52;59;59;75;78;74;79;59;53;91;52;30;55;12;12;15
13503;41;64;63;63;62;75;73;79;65;54;57;72;56;60;63;7;11;8
13504;41;69;64;58;60;58;52;61;66;57;61;64;58;49;67;8;11;7
13505;23;32;25;25;25;65;66;52;64;38;74;59;68;61;33;7;15;5
13506;14;21;19;26;28;33;36;45;52;35;58;35;35;12;44;59;57;70
13507;52;57;38;58;61;90;88;77;73;59;40;67;47;54;54;8;6;5
13508;60;65;63;61;59;72;64;68;67;70;83;71;64;58;57;12;8;13
13509;64;62;38;62;62;53;53;60;50;63;58;62;58;23;42;15;9;15
13510;48;60;54;69;69;69;56;68;75;59;33;50;27;23;56;10;6;9
13511;71;51;38;59;64;66;63;58;74;60;53;51;29;20;54;5;10;7
13512;54;63;62;65;64;69;68;63;73;66;39;71;36;43;61;10;8;9
13513;46;68;65;63;60;56;65;74;61;61;63;57;67;60;68;12;16;15
13514;29;59;55;62;60;67;66;43;60;60;81;67;49;64;42;11;12;13
13515;21;51;38;55;34;64;60;49;64;44;77;63;59;62;31;9;14;14
13516;63;58;47;60;64;77;75;72;73;56;65;61;46;17;49;5;10;7
13517;34;67;58;55;46;73;78;58;66;49;69;71;56;59;53;8;8;15
13518;42;64;59;52;48;75;74;75;73;50;90;70;71;60;47;8;14;12
13519;57;59;54;63;61;75;77;76;71;58;58;65;63;48;62;14;11;9
13520;46;58;51;64;66;69;72;66;68;45;45;61;44;56;61;12;8;10
13521;52;65;58;66;63;69;67;65;73;66;49;54;39;42;60;8;12;14
13522;37;58;52;59;47;64;67;66;68;53;62;73;69;59;57;16;15;8
13523;40;74;65;63;57;52;56;63;56;59;53;68;59;50;62;12;9;10
13524;57;62;62;58;61;70;74;72;76;61;56;48;56;45;63;7;11;13
13525;55;62;59;61;63;88;83;64;66;60;60;65;58;57;62;16;11;13
13526;27;42;38;45;35;50;36;32;38;48;81;64;68;53;29;13;7;12
13527;22;56;43;45;24;62;58;53;71;45;64;54;64;53;26;7;8;6
13528;46;74;71;61;65;67;70;58;90;53;54;40;42;30;64;5;5;6
13529;65;53;35;61;64;63;68;62;63;64;69;53;30;20;50;14;14;14
13530;14;37;39;17;11;44;32;56;54;25;58;40;31;22;38;56;58;65
13531;35;66;64;65;63;68;65;64;73;65;66;68;60;52;59;11;16;12
13532;32;67;65;69;61;70;67;74;69;56;83;75;54;46;59;16;13;8
13533;45;66;63;62;60;71;65;67;64;57;65;66;61;60;61;9;11;7
13534;31;54;50;59;59;80;74;64;66;45;63;67;48;53;48;11;13;11
13535;49;61;52;62;67;79;80;78;86;57;44;53;31;18;51;14;14;15
13536;62;56;48;62;65;72;75;64;58;63;64;67;63;16;49;10;13;14
13537;33;64;61;59;61;75;69;77;78;50;64;71;58;70;58;6;12;8
13538;64;53;37;61;60;72;75;56;60;57;53;72;42;25;48;13;9;8
13539;67;50;31;62;63;75;75;57;61;61;67;51;27;12;45;6;7;9
13540;29;62;60;51;46;58;61;54;57;67;50;65;75;58;49;13;9;10
13541;63;53;35;58;60;71;71;71;66;64;73;58;67;43;57;11;11;12
13542;63;55;38;68;68;85;77;83;72;55;51;55;42;19;53;11;16;13
13543;63;61;58;65;64;70;71;66;66;63;65;70;33;22;50;12;14;16
13544;11;22;19;18;22;29;22;33;22;14;44;42;22;19;41;69;58;62
13545;37;68;63;68;47;61;59;57;59;57;69;59;56;57;59;14;13;10
13546;52;66;60;66;63;69;67;62;59;57;66;72;52;56;60;5;6;12
13547;54;67;64;63;63;69;64;65;70;63;61;69;62;39;58;6;14;6
13548;56;58;48;61;62;79;86;67;76;54;62;61;50;29;53;10;10;8
13549;38;49;35;56;54;71;70;69;59;35;66;68;64;63;48;13;6;10
13550;32;59;54;57;61;64;74;71;69;28;59;68;53;61;40;14;9;11
13551;55;62;64;65;59;66;62;54;56;61;63;73;66;63;59;15;9;15
13552;14;23;21;23;14;32;30;32;45;12;42;43;13;13;23;62;57;66
13553;63;60;48;61;62;73;65;59;61;67;50;64;50;22;60;11;10;10
13554;5;52;36;17;8;19;33;23;44;25;63;32;19;14;36;63;58;58
13555;32;58;33;60;63;64;56;52;68;27;57;65;54;60;37;6;13;11
13556;24;55;51;50;45;65;66;63;63;44;76;65;56;54;39;14;16;6
13557;35;60;55;65;53;55;68;64;68;45;68;57;62;68;46;15;10;5
13558;32;48;38;62;60;67;68;62;67;31;65;63;55;63;43;7;12;7
13559;44;56;53;61;59;74;80;73;48;60;78;53;61;57;45;5;14;10
13560;43;65;53;64;62;74;69;78;74;54;63;70;48;54;64;14;12;6
13561;50;59;57;59;56;68;72;64;71;47;71;73;43;58;53;13;12;13
13562;65;58;42;60;59;64;65;71;63;79;66;69;72;36;54;8;6;10
13563;34;59;53;48;42;66;59;57;61;53;67;68;53;65;53;7;9;10
13564;25;48;38;49;35;49;54;44;57;43;66;59;61;59;29;14;13;13
13565;9;64;40;14;7;45;42;46;42;13;64;37;41;28;52;61;62;62
13566;17;41;32;43;35;50;55;54;57;28;78;52;70;61;27;15;8;14
13567;30;56;49;53;57;63;68;46;62;32;57;67;53;58;37;10;9;13
13568;15;27;31;22;19;41;34;32;56;40;58;45;22;24;28;64;51;63
13569;14;23;22;23;14;54;55;50;52;23;55;30;43;20;51;61;59;64
